"id","year","state_name","state_code","district_name","district_code","development_sector","project_outlay_amount_in_lakhs","amount_spent_in_lakhs"
2280,"2016-01-01","Haryana","6","Faridabad","60","Safe Drinking Water",1.0,1.0
2281,"2016-01-01","Haryana","6","Faridabad","60","Sanitation",6.0,4.0
2282,"2016-01-01","Haryana","6","Faridabad","60","Special Education",0.0,0.0
2283,"2016-01-01","Haryana","6","Faridabad","60","Vocational Skills",210.0,210.0
2284,"2016-01-01","Haryana","6","Gurugram","62","Education",256.0,256.0
2285,"2016-01-01","Haryana","6","Gurugram","62","Environmental Sustainability",10.0,2.0
2286,"2016-01-01","Haryana","6","Gurugram","62","Health Care",15.0,15.0
2287,"2016-01-01","Haryana","6","Gurugram","62","Rural Development Projects",5.0,5.0
2288,"2016-01-01","Haryana","6","Hisar","63","Animal Welfare",10.0,9.0
2289,"2016-01-01","Haryana","6","Hisar","63","Education",4407.0,4404.0
2290,"2016-01-01","Haryana","6","Hisar","63","Health Care",2.0,1.0
2291,"2016-01-01","Haryana","6","Hisar","63","Livelihood Enhancement Projects",3.0,3.0
2292,"2016-01-01","Haryana","6","Hisar","63","Other Central Government Funds",2.0,2.0
2293,"2016-01-01","Haryana","6","Hisar","63","Vocational Skills",6.0,5.0
2294,"2016-01-01","Haryana","6","Hisar","63","Women Empowerment",6.0,6.0
2295,"2016-01-01","Haryana","6","Jhajjar","64","Health Care",5.0,0.0
2296,"2016-01-01","Haryana","6","Karnal","67","Health Care",16.0,16.0
2297,"2016-01-01","Haryana","6","Karnal","67","Rural Development Projects",6.0,5.0
2298,"2016-01-01","Haryana","6","Not Mentioned","0","Animal Welfare",8.0,8.0
2299,"2016-01-01","Haryana","6","Not Mentioned","0","Education",8932.0,9351.0
2300,"2016-01-01","Haryana","6","Not Mentioned","0","Environmental Sustainability",6305.0,1383.0
2301,"2016-01-01","Haryana","6","Not Mentioned","0","Health Care",238.0,218.0
2302,"2016-01-01","Haryana","6","Not Mentioned","0","Other Central Government Funds",3.0,3.0
2303,"2016-01-01","Haryana","6","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",8.0,8.0
2304,"2016-01-01","Haryana","6","Not Mentioned","0","Prime Minister'S National Relief Fund",112.0,112.0
2305,"2016-01-01","Haryana","6","Not Mentioned","0","Rural Development Projects",2041.0,1412.0
2306,"2016-01-01","Haryana","6","Not Mentioned","0","Safe Drinking Water",7.0,7.0
2307,"2016-01-01","Haryana","6","Not Mentioned","0","Sanitation",12.0,16.0
2308,"2016-01-01","Haryana","6","Not Mentioned","0","Slum Area Development",1.0,1.0
2309,"2016-01-01","Haryana","6","Not Mentioned","0","Special Education",1.0,1.0
2310,"2016-01-01","Haryana","6","Not Mentioned","0","Training To Promote Sports",11.0,11.0
2311,"2016-01-01","Haryana","6","Not Mentioned","0","Vocational Skills",24039.0,158.0
2312,"2016-01-01","Haryana","6","Nuh","604","Sanitation",65.0,65.0
2313,"2016-01-01","Haryana","6","Palwal","619","Education",38.0,38.0
2314,"2016-01-01","Haryana","6","Palwal","619","Rural Development Projects",15.0,15.0
2315,"2016-01-01","Haryana","6","Palwal","619","Setting Up Homes And Hostels For Women",365.0,1.0
2316,"2016-01-01","Haryana","6","Palwal","619","Women Empowerment",5.0,5.0
2317,"2016-01-01","Haryana","6","Panchkula","70","Agro Forestry",6.0,4.0
2318,"2016-01-01","Haryana","6","Panchkula","70","Education",2.0,1.0
2319,"2016-01-01","Haryana","6","Panchkula","70","Health Care",10.0,5.0
2320,"2016-01-01","Haryana","6","Panchkula","70","Rural Development Projects",6.0,0.0
2321,"2016-01-01","Haryana","6","Panchkula","70","Sanitation",5.0,0.0
2322,"2016-01-01","Haryana","6","Panipat","71","Health Care",2511.0,3.0
2323,"2016-01-01","Himachal Pradesh","2","Kinnaur","19","Livelihood Enhancement Projects",118.0,118.0
2324,"2016-01-01","Himachal Pradesh","2","Not Mentioned","0","Education",41.0,40.0
2325,"2016-01-01","Himachal Pradesh","2","Not Mentioned","0","Environmental Sustainability",207.0,207.0
2326,"2016-01-01","Himachal Pradesh","2","Not Mentioned","0","Health Care",104326.0,148.0
2327,"2016-01-01","Himachal Pradesh","2","Not Mentioned","0","Rural Development Projects",6.0,6.0
2328,"2016-01-01","Himachal Pradesh","2","Not Mentioned","0","Safe Drinking Water",5.0,1.0
2329,"2016-01-01","Himachal Pradesh","2","Not Mentioned","0","Sanitation",0.0,0.0
2330,"2016-01-01","Himachal Pradesh","2","Not Mentioned","0","Swachh Bharat Kosh",54.0,51.0
2331,"2016-01-01","Himachal Pradesh","2","Not Mentioned","0","Training To Promote Sports",297.0,297.0
2332,"2016-01-01","Himachal Pradesh","2","Not Mentioned","0","Vocational Skills",3.0,3.0
2333,"2016-01-01","Himachal Pradesh","2","Not Mentioned","0","Women Empowerment",10.0,17.0
2334,"2016-01-01","Himachal Pradesh","2","Solan","25","Education",82.0,50.0
2335,"2016-01-01","Himachal Pradesh","2","Solan","25","Environmental Sustainability",1.0,8.0
2336,"2016-01-01","Himachal Pradesh","2","Solan","25","Health Care",194.0,87.0
2337,"2016-01-01","Himachal Pradesh","2","Una","26","Environmental Sustainability",8.0,8.0
2338,"2016-01-01","Jammu and Kashmir","1","Not Mentioned","0","Armed Forces, Veterans, War Widows/ Dependants",122.0,119.0
2339,"2016-01-01","Jammu and Kashmir","1","Not Mentioned","0","Education",62500000.0,97.0
2340,"2016-01-01","Jammu and Kashmir","1","Not Mentioned","0","Gender Equality",7000000.0,70.0
2341,"2016-01-01","Jammu and Kashmir","1","Not Mentioned","0","Livelihood Enhancement Projects",27.0,116.0
2342,"2016-01-01","Jammu and Kashmir","1","Not Mentioned","0","Prime Minister'S National Relief Fund",4.0,4.0
2343,"2016-01-01","Jammu and Kashmir","1","Not Mentioned","0","Rural Development Projects",44.0,20.0
2344,"2016-01-01","Jammu and Kashmir","1","Not Mentioned","0","Safe Drinking Water",31.0,31.0
2345,"2016-01-01","Jammu and Kashmir","1","Not Mentioned","0","Women Empowerment",5.0,4.0
2346,"2016-01-01","Jharkhand","20","Not Mentioned","0","Animal Welfare",0.0,1.0
2347,"2016-01-01","Jharkhand","20","Not Mentioned","0","Art And Culture",9.0,8.0
2348,"2016-01-01","Jharkhand","20","Not Mentioned","0","Education",125005450.0,775.0
2349,"2016-01-01","Jharkhand","20","Not Mentioned","0","Environmental Sustainability",202.0,3.0
2350,"2016-01-01","Jharkhand","20","Not Mentioned","0","Health Care",10640000.0,11.0
2351,"2016-01-01","Jharkhand","20","Not Mentioned","0","Livelihood Enhancement Projects",0.0,345.0
2352,"2016-01-01","Jharkhand","20","Not Mentioned","0","Not Mentioned",224.0,145.0
2353,"2016-01-01","Jharkhand","20","Not Mentioned","0","Other Central Government Funds",6.0,2.0
2354,"2016-01-01","Jharkhand","20","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",167.0,151.0
2355,"2016-01-01","Jharkhand","20","Not Mentioned","0","Rural Development Projects",189.0,159.0
2356,"2016-01-01","Jharkhand","20","Not Mentioned","0","Safe Drinking Water",26.0,1.0
2357,"2016-01-01","Jharkhand","20","Not Mentioned","0","Sanitation",2.0,2.0
2358,"2016-01-01","Jharkhand","20","Not Mentioned","0","Special Education",244.0,125.0
2359,"2016-01-01","Jharkhand","20","Not Mentioned","0","Swachh Bharat Kosh",16.0,2.0
2360,"2016-01-01","Jharkhand","20","Not Mentioned","0","Training To Promote Sports",183608.0,1844.0
2361,"2016-01-01","Jharkhand","20","Not Mentioned","0","Women Empowerment",62.0,69.0
2362,"2016-01-01","Jharkhand","20","Pakur","337","Education",20.0,1.0
2363,"2016-01-01","Jharkhand","20","Ranchi","339","Education",28.0,28.0
2364,"2016-01-01","Jharkhand","20","Ranchi","339","Health Care",5.0,5.0
2365,"2016-01-01","Jharkhand","20","Ranchi","339","Women Empowerment",1000.0,1000.0
2366,"2016-01-01","Jharkhand","20","Simdega","342","Environmental Sustainability",95.0,15.0
2367,"2016-01-01","Karnataka","29","Bagalkote","524","Education",20.0,20.0
2368,"2016-01-01","Karnataka","29","Bidar","529","Art And Culture",25.0,17.0
2369,"2016-01-01","Karnataka","29","Dakshina Kannada","534","Training To Promote Sports",3.0,3.0
2370,"2016-01-01","Karnataka","29","Dharwad","536","Education",342.0,342.0
2371,"2016-01-01","Karnataka","29","Dharwad","536","Livelihood Enhancement Projects",30.0,30.0
2372,"2016-01-01","Karnataka","29","Dharwad","536","Rural Development Projects",46.0,46.0
2373,"2016-01-01","Karnataka","29","Hassan","539","Education",5.0,1.0
2374,"2016-01-01","Karnataka","29","Hassan","539","Training To Promote Sports",8.0,8.0
2375,"2016-01-01","Karnataka","29","Haveri","540","Other Central Government Funds",4.0,4.0
2376,"2016-01-01","Karnataka","29","Kalaburagi","538","Education",10.0,10.0
2377,"2016-01-01","Karnataka","29","Kodagu","541","Education",210.0,39.0
2378,"2016-01-01","Karnataka","29","Kolar","542","Education",0.0,349.0
2379,"2016-01-01","Karnataka","29","Kolar","542","Health Care",0.0,2.0
2380,"2016-01-01","Karnataka","29","Kolar","542","Rural Development Projects",437.0,437.0
2381,"2016-01-01","Karnataka","29","Koppal","543","Education",6.0,6.0
2382,"2016-01-01","Karnataka","29","Koppal","543","Health Care",21.0,21.0
2383,"2016-01-01","Karnataka","29","Koppal","543","Livelihood Enhancement Projects",14.0,14.0
2384,"2016-01-01","Karnataka","29","Koppal","543","Sanitation",1.0,1.0
2385,"2016-01-01","Karnataka","29","Mysuru","545","Environmental Sustainability",40.0,40.0
2386,"2016-01-01","Karnataka","29","Mysuru","545","Safe Drinking Water",0.0,0.0
2387,"2016-01-01","Karnataka","29","Not Mentioned","0","Animal Welfare",7.0,7.0
2388,"2016-01-01","Karnataka","29","Not Mentioned","0","Armed Forces, Veterans, War Widows/ Dependants",15.0,15.0
2389,"2016-01-01","Karnataka","29","Not Mentioned","0","Art And Culture",299.0,284.0
2390,"2016-01-01","Karnataka","29","Not Mentioned","0","Conservation Of Natural Resources",67.0,67.0
2391,"2016-01-01","Karnataka","29","Not Mentioned","0","Education",16646.0,17981.0
2392,"2016-01-01","Karnataka","29","Not Mentioned","0","Environmental Sustainability",7763.0,6298.0
2393,"2016-01-01","Karnataka","29","Not Mentioned","0","Health Care",4691.0,4391.0
2394,"2016-01-01","Karnataka","29","Not Mentioned","0","Livelihood Enhancement Projects",654.0,845.0
2395,"2016-01-01","Karnataka","29","Not Mentioned","0","Not Mentioned",0.0,0.0
2396,"2016-01-01","Karnataka","29","Not Mentioned","0","Other Central Government Funds",11.0,7.0
2397,"2016-01-01","Karnataka","29","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",921.0,916.0
2398,"2016-01-01","Karnataka","29","Not Mentioned","0","Rural Development Projects",4745.0,2508.0
2399,"2016-01-01","Karnataka","29","Not Mentioned","0","Safe Drinking Water",47.0,47.0
2400,"2016-01-01","Karnataka","29","Not Mentioned","0","Sanitation",409.0,411.0
2401,"2016-01-01","Karnataka","29","Not Mentioned","0","Senior Citizens Welfare",10.0,10.0
2402,"2016-01-01","Karnataka","29","Not Mentioned","0","Setting Up Homes And Hostels For Women",10.0,10.0
2403,"2016-01-01","Karnataka","29","Not Mentioned","0","Setting Up Orphanage",500.0,500.0
2404,"2016-01-01","Karnataka","29","Not Mentioned","0","Socio-Economic Inequalities",566.0,543.0
2405,"2016-01-01","Karnataka","29","Not Mentioned","0","Special Education",6.0,6.0
2406,"2016-01-01","Karnataka","29","Not Mentioned","0","Technology Incubators",125.0,62.0
2407,"2016-01-01","Karnataka","29","Not Mentioned","0","Training To Promote Sports",25000106.0,130.0
2408,"2016-01-01","Karnataka","29","Not Mentioned","0","Vocational Skills",3005.0,2543.0
2409,"2016-01-01","Karnataka","29","Not Mentioned","0","Women Empowerment",77.0,91.0
2410,"2016-01-01","Karnataka","29","Ramanagara","631","Rural Development Projects",55.0,55.0
2411,"2016-01-01","Karnataka","29","Shivamogga","547","Education",27.0,27.0
2412,"2016-01-01","Kerala","32","Ernakulam","555","Education",63.0,54.0
2413,"2016-01-01","Kerala","32","Ernakulam","555","Environmental Sustainability",292.0,578.88
2414,"2016-01-01","Kerala","32","Ernakulam","555","Health Care",16.0,17.0
2415,"2016-01-01","Kerala","32","Ernakulam","555","Not Mentioned",0.0,0.0
2416,"2016-01-01","Kerala","32","Ernakulam","555","Poverty, Eradicating Hunger, Malnutrition",4.0,9.0
2417,"2016-01-01","Kerala","32","Ernakulam","555","Rural Development Projects",2.0,2.0
2418,"2016-01-01","Kerala","32","Ernakulam","555","Safe Drinking Water",1.0,3.0
2419,"2016-01-01","Kerala","32","Ernakulam","555","Women Empowerment",100.0,86.14
2420,"2016-01-01","Kerala","32","Malappuram","562","Education",1.0,1.0
2421,"2016-01-01","Kerala","32","Malappuram","562","Health Care",0.0,0.0
2422,"2016-01-01","Kerala","32","Not Mentioned","0","Art And Culture",55.0,55.0
2423,"2016-01-01","Kerala","32","Not Mentioned","0","Education",341.0,382.0
2424,"2016-01-01","Kerala","32","Not Mentioned","0","Environmental Sustainability",28.0,28.0
2425,"2016-01-01","Kerala","32","Not Mentioned","0","Gender Equality",0.0,0.0
2426,"2016-01-01","Kerala","32","Not Mentioned","0","Health Care",274.0,271.0
2427,"2016-01-01","Kerala","32","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",147.0,189.0
2428,"2016-01-01","Kerala","32","Not Mentioned","0","Rural Development Projects",55.0,174.0
2429,"2016-01-01","Kerala","32","Not Mentioned","0","Slum Area Development",47.0,47.0
2430,"2016-01-01","Kerala","32","Not Mentioned","0","Socio-Economic Inequalities",4.0,4.0
2431,"2016-01-01","Kerala","32","Not Mentioned","0","Swachh Bharat Kosh",33.0,25.0
2432,"2016-01-01","Kerala","32","Not Mentioned","0","Training To Promote Sports",10.0,10.0
2433,"2016-01-01","Kerala","32","Not Mentioned","0","Vocational Skills",22668.0,388.0
2434,"2016-01-01","Kerala","32","Not Mentioned","0","Women Empowerment",1.0,1.0
2435,"2016-01-01","Kerala","32","Palakkad","563","Health Care",8.0,8.0
2436,"2016-01-01","Kerala","32","Thiruvananthapuram","565","Health Care",1053.0,1053.0
2437,"2016-01-01","Kerala","32","Thrissur","566","Education",9.0,9.0
2438,"2016-01-01","Kerala","32","Thrissur","566","Health Care",331.0,307.0
2439,"2016-01-01","Kerala","32","Thrissur","566","Livelihood Enhancement Projects",30.0,3.0
2440,"2016-01-01","Kerala","32","Thrissur","566","Not Mentioned",802.0,773.0
2441,"2016-01-01","Kerala","32","Thrissur","566","Rural Development Projects",23.0,4.0
2442,"2016-01-01","Kerala","32","Thrissur","566","Senior Citizens Welfare",1.0,1.0
2443,"2016-01-01","Kerala","32","Thrissur","566","Special Education",3.0,3.0
2444,"2016-01-01","Kerala","32","Wayanad","567","Health Care",1.0,1.0
2445,"2016-01-01","Madhya Pradesh","23","Balaghat","392","Education",32.0,12.0
2446,"2016-01-01","Madhya Pradesh","23","Balaghat","392","Poverty, Eradicating Hunger, Malnutrition",162.0,146.0
2447,"2016-01-01","Madhya Pradesh","23","Balaghat","392","Rural Development Projects",41.0,41.0
2448,"2016-01-01","Madhya Pradesh","23","Balaghat","392","Training To Promote Sports",2.0,2.0
2449,"2016-01-01","Madhya Pradesh","23","Bhopal","396","Education",322.0,162.0
2450,"2016-01-01","Madhya Pradesh","23","Chhatarpur","398","Education",0.0,0.0
2451,"2016-01-01","Madhya Pradesh","23","Chhatarpur","398","Health Care",0.0,0.0
2452,"2016-01-01","Madhya Pradesh","23","Chhatarpur","398","Rural Development Projects",4.0,4.0
2453,"2016-01-01","Madhya Pradesh","23","Chhatarpur","398","Women Empowerment",2.0,2.0
2454,"2016-01-01","Madhya Pradesh","23","Chhindwara","399","Special Education",100.0,91.0
2455,"2016-01-01","Madhya Pradesh","23","Damoh","400","Education",16.0,15.0
2456,"2016-01-01","Madhya Pradesh","23","Damoh","400","Health Care",4.0,0.0
2457,"2016-01-01","Madhya Pradesh","23","Damoh","400","Rural Development Projects",44.0,43.0
2458,"2016-01-01","Madhya Pradesh","23","Dewas","402","Education",30.0,36.0
2459,"2016-01-01","Madhya Pradesh","23","Dewas","402","Vocational Skills",10.0,2.0
2460,"2016-01-01","Madhya Pradesh","23","Dhar","403","Vocational Skills",1.0,0.0
2461,"2016-01-01","Madhya Pradesh","23","Gwalior","407","Education",15.0,15.0
2462,"2016-01-01","Madhya Pradesh","23","Indore","410","Conservation Of Natural Resources",5.0,4.0
2463,"2016-01-01","Madhya Pradesh","23","Indore","410","Education",13.0,3.0
2464,"2016-01-01","Madhya Pradesh","23","Indore","410","Health Care",83.0,65.0
2465,"2016-01-01","Madhya Pradesh","23","Indore","410","Poverty, Eradicating Hunger, Malnutrition",520002.0,5.0
2466,"2016-01-01","Madhya Pradesh","23","Indore","410","Socio-Economic Inequalities",2.0,1.0
2467,"2016-01-01","Madhya Pradesh","23","Jabalpur","411","Art And Culture",2.0,2.0
2468,"2016-01-01","Madhya Pradesh","23","Jabalpur","411","Education",434.0,435.0
2469,"2016-01-01","Madhya Pradesh","23","Jabalpur","411","Environmental Sustainability",11.0,8.0
2470,"2016-01-01","Madhya Pradesh","23","Jabalpur","411","Health Care",3.0,3.0
2471,"2016-01-01","Madhya Pradesh","23","Jabalpur","411","Sanitation",4.0,1.0
2472,"2016-01-01","Madhya Pradesh","23","Jabalpur","411","Training To Promote Sports",1.0,1.0
2473,"2016-01-01","Madhya Pradesh","23","Jabalpur","411","Women Empowerment",2.0,1.0
2474,"2016-01-01","Madhya Pradesh","23","Jhabua","412","Rural Development Projects",399.0,399.0
2475,"2016-01-01","Madhya Pradesh","23","Khandwa","405","Sanitation",15.0,5.0
2476,"2016-01-01","Madhya Pradesh","23","Khargone","414","Safe Drinking Water",35.0,0.0
2477,"2016-01-01","Madhya Pradesh","23","Morena","417","Safe Drinking Water",3.0,3.0
2478,"2016-01-01","Madhya Pradesh","23","Narsinghpur","418","Livelihood Enhancement Projects",89.0,29.0
2479,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Animal Welfare",11.0,10.0
2480,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Armed Forces, Veterans, War Widows/ Dependants",22.0,22.0
2481,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Conservation Of Natural Resources",0.0,0.0
2482,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Education",215.0,155.0
2483,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Environmental Sustainability",1071.0,68.0
2484,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Gender Equality",10.0,1.0
2485,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Health Care",6984.0,894.0
2486,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Livelihood Enhancement Projects",20.0,15.0
2487,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Not Mentioned",911.0,237.0
2488,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Other Central Government Funds",1258.0,9516.0
2489,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",15.0,11.0
2490,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Rural Development Projects",32355.0,763.0
2491,"2016-01-01","Madhya Pradesh","23","Not Mentioned","0","Safe Drinking Water",10251.0,37.0
